Symbol	E2.5_WT_male_XK122	E2.5_WT_male_XK126	E2.5_WT_male_XK129	E2.5_WT_male_XK134	E2.5_WT_male_XK26	E2.5_WT_male_XK28	E2.5_WT_male_XK35	E2.5_WT_male_XK36	E2.5_Xist_female_XK124	E2.5_Xist_female_XK125	E2.5_Xist_female_XK128	E2.5_Xist_female_XK130	E2.5_Xist_female_XK131	E2.5_Xist_female_XK29	E2.5_Xist_female_XK30	E2.5_Xist_female_XK31	E2.5_Xist_female_XK32	E2.5_Xist_female_XK33	E2.5_Xist_female_XK34
Erbb2ip	1.851567409	4.226354115	2.082694178	0.313802489	1.868253464	1.641229885	2.243509579	3.174349714	0.177086881	2.709284997	1.98442892	2.111907198	2.700964123	1.614831855	3.133250567	3.601025883	0.279087986	0.870174776	12.33937591
Erbb3	2.428961664	3.609572751	4.371461102	2.058294536	17.76867055	7.885008709	4.236319731	3.749273338	4.936583148	1.110672059	16.16865295	10.7741123	3.163602612	1.789191137	4.063617669	3.208209779	22.81705948	3.583875676	0
Erc1	2.743657014	2.490815422	2.020019703	3.170408719	4.27840924	7.292056348	3.663292406	3.319245064	2.266248871	3.740900556	0.710071531	5.847923131	1.992484572	5.600001898	2.206316905	3.323069165	7.411733487	2.385303765	0
Ercc1	32.83263581	17.95513633	19.94277018	8.346681946	19.87711123	19.40190522	14.46643286	18.50047217	32.9717433	39.63463491	12.37098594	26.69980082	27.36824748	15.478248	21.46631971	5.153622563	5.655868592	19.19809065	15.38480359
Ercc2	4.129303308	10.30911074	7.741257414	17.4957937	20.83257992	15.35792235	10.42374905	14.6867175	13.82266205	4.783373659	12.67751884	12.50159794	14.81996645	9.368360155	6.087742753	14.22794889	8.965705773	10.94427592	0
Ercc3	11.87219758	16.50275596	22.39392566	20.89480817	24.87985219	42.88937713	35.71180748	22.28083089	6.987544907	32.40519735	6.117356641	25.07683131	11.41879461	29.59896448	39.12693933	16.71239389	17.10844706	25.25264022	3.233258096
Ercc4	2.913449467	1.125682661	2.867487399	4.937695978	1.837315655	4.389087491	5.215027109	3.318259149	5.398785372	0.932546971	1.768607843	5.000027606	4.427061391	2.746967601	2.465091778	1.700984422	1.568379195	3.781286767	3.488823695
Ercc5	10.34883043	5.789718688	3.560669532	1.54757058	0	2.224668188	4.526284391	1.27720204	4.366671026	5.789897435	5.606877722	5.914822604	0	0.645715066	0	1.58479928	0	2.960744064	0
Ercc6	4.347731784	2.687764502	2.869063315	4.42110522	2.924608604	7.30199502	3.352405152	4.534831996	2.910768362	2.12058973	0.825156742	2.571356651	4.731505403	2.357092555	4.748801395	1.953022091	7.895244519	3.152049816	0.060363606
Ercc6l	0.581492728	1.382609096	2.747132163	5.42030636	12.90812722	7.731529823	0	5.158877471	10.56683073	7.232332395	4.187249017	10.19445288	3.029462244	9.628899914	11.00303041	5.521015566	4.194620444	9.723759873	0
Ercc8	4.634279017	14.60001083	8.07978587	6.872378767	4.676042461	9.368726547	6.061938296	7.917284435	6.094410978	12.71448033	4.462375047	16.39602349	3.621551733	14.26903284	3.921098764	0	13.59634772	9.560214685	23.6456878
Erdr1	826.2689861	1321.443679	1152.751339	1546.780529	177.5211075	565.7561656	304.2514328	391.1572729	404.142803	463.1545367	504.5455224	962.2219247	395.0065264	277.1491611	326.2363806	246.8118814	301.3817747	445.1811133	162.917876
Erf	7.665478503	15.74074603	8.308802298	4.724147323	2.109425093	4.768198142	11.00245247	6.182405831	9.997345598	0.254918737	19.02173973	7.065279791	31.46443477	3.777987154	0.375212712	6.402960599	7.052579932	3.313098505	15.6737902
Ergic1	6.252376621	1.274246539	5.425338319	2.27067619	0	1.458449589	6.887170676	5.568389931	7.6884087	3.267399689	0.299152841	3.395948835	15.82148573	6.368813412	10.58036694	5.060947227	11.73222815	1.073836798	0
Ergic2	18.92789123	18.98633518	18.09702276	14.53573886	10.74288747	19.82232355	20.36094779	13.8282133	19.51723134	24.45039444	24.56518165	18.24091635	27.73422402	24.39924332	21.4747032	22.05637886	12.67298463	29.47919383	15.890796
Ergic3	88.45952521	59.51870986	81.29502065	63.79602186	83.55947272	61.02500704	76.53585558	78.75014796	112.5054666	75.73464677	61.46068599	64.40258557	90.86393563	99.48675232	114.9476685	36.02796675	97.06347555	76.41947872	85.05702114
Erh	544.1382654	829.8852284	681.0455105	810.1112695	1079.883634	528.0462478	989.3143809	603.164281	887.0185922	979.8589638	455.6121719	412.1135864	979.4077329	717.306117	923.1114628	995.7956081	745.0914687	960.9058234	1579.616394
Eri1	16.86179722	20.61880279	16.47386022	17.14636123	31.11086312	27.08314858	13.48807979	22.55464841	23.95995638	16.56604529	19.03986508	21.16609278	20.24655724	31.99527141	29.12669997	19.29258868	18.15421359	28.09110017	9.732204835
Eri2	2.051924746	5.204095699	6.616443385	4.636785674	8.971804361	10.79595956	5.022785483	5.084064704	1.962493787	4.753888027	7.559623311	5.489911122	10.21500603	6.489214276	9.312072722	8.012805547	5.891199633	3.962000724	0.56977561
Eri3	32.56876488	14.38141845	7.326849314	15.77066843	10.95408994	11.45593753	5.125060118	14.03809416	43.01568603	15.88529186	16.88151413	8.517200773	18.85298126	10.87564493	13.71869348	9.975031567	14.02603308	17.71319042	10.65858672
Erich1	51.01742469	17.64415853	15.99846792	10.48048643	6.23965894	8.29428053	10.07575062	6.857811154	4.43580768	15.26945475	2.847825163	6.204399238	4.295607347	17.400592	3.329626672	1.657240837	1.331582742	4.900056603	24.46931847
Erlec1	2.7890391	0.497360153	0.156859412	0	2.110630134	1.409590605	0.064004289	0.167187503	3.334352245	0.255064363	0	1.178219323	0	1.479187325	0	0	3.228023186	1.066893708	0
Erlin1	9.957893535	9.808950848	17.28140982	18.08204553	12.91838479	12.83076247	9.597790079	14.5392844	10.54430605	6.765002539	5.955599615	10.36645046	4.940824593	13.03544605	7.221813895	6.208651641	16.46461127	10.26152437	16.44243413
Erlin2	12.37569821	8.827669938	16.70463273	23.07168172	25.59881369	10.29623687	15.96101493	19.02857601	16.57084319	7.243439981	18.44487697	19.60525595	22.78114652	7.803322439	13.66012048	23.68987218	37.441187	12.98492514	39.94892501
Ermap	1.072778059	0.637683255	0.24133808	0.45453439	1.082445777	0.458772745	0.098474629	0.835992622	0.256505542	0.19621629	0.269474197	0.339893363	0.745194902	0.316086503	0.412584402	0.287495416	0.924003142	0.175873193	0.223415639
Ermp1	6.788393972	8.823578508	14.25344311	26.46133382	26.02836594	16.46822038	13.00273126	10.93276558	7.574617211	6.953128305	11.21640136	30.30236918	10.84563209	12.72096986	14.68997813	18.81605649	36.39736639	15.06126964	26.38988516
Ern1	1.841881141	0.437942127	4.143597593	4.162144887	0	4.248693382	0.281789509	1.876980377	0.58720157	2.245926396	1.542224689	2.463970422	3.838334759	2.35168835	0	2.585568419	0	2.247934539	0
Ero1l	7.182975133	6.306049417	5.344972033	3.277524233	5.017643345	8.678355113	3.753247462	2.252263159	3.699183815	6.063696255	5.18161431	2.217461837	2.110977931	3.809543501	0.850009784	4.357638847	3.45034548	1.509730838	9.550866879
Ero1lb	0	0.547694549	3.497864974	1.951956602	5.81058119	0.850749972	2.854509775	1.622446457	0	0.842633013	0	0.973094091	0	1.323469622	0	0.044093676	3.90604672	0.188817858	0
Erp29	27.49436091	83.58411458	83.50132532	96.52291916	107.005382	53.29249555	30.28582053	73.34201708	91.09702489	84.77206721	45.38483133	150.5787755	61.38865246	75.80240036	95.77182642	102.403713	57.72338874	90.36415589	125.1528399
Erp44	35.04421834	30.47913959	21.16162059	19.5370798	64.20637336	31.12057033	28.02045891	28.24898778	13.23033685	24.28960488	29.80616736	30.9721567	28.5070833	43.42158026	43.27086074	23.58480263	47.65929314	33.00977711	14.98066431
Errfi1	5.661943441	0.769276737	1.637668392	6.168745553	1.632276585	9.119279486	7.944484711	4.994061902	4.254779301	0.295884803	5.011702197	1.366781263	0	2.669202841	0	13.87293986	3.657550706	3.845521559	8.422503108
Esam	0	1.878379607	1.184821577	2.231484368	0	3.173684299	0	1.262833763	0	4.816506662	6.394270965	0.834333708	1.82922438	0	0	0	5.670359086	0	0
Esco1	11.29146166	9.204887552	13.66863932	15.49161328	40.69006663	15.88691248	14.16534757	17.56614977	14.9133678	6.490826224	7.113347191	9.540073004	8.777255177	21.64101558	24.77368493	11.32182823	19.27740987	16.57213583	5.26298844
Esco2	73.2584557	76.08117744	118.7741739	63.50608996	64.57261395	96.11465237	102.880018	93.33072247	71.27359076	151.8590221	29.61241638	33.79353707	59.07719594	100.6807909	61.7902283	174.9852123	44.24171027	133.353801	39.63242394
Esd	57.33130157	32.28537507	11.87933747	6.392416591	3.044629625	11.37902303	40.57796792	10.67184286	21.64443858	27.59518959	32.33956846	6.373525728	12.57620025	4.889866012	6.03454412	8.08647491	7.634483158	7.172919693	0
Esf1	18.7113114	26.52269789	17.97090003	21.95433264	13.07072423	23.55797798	6.738225168	20.44835753	11.70109921	19.21803198	7.71306335	13.98492845	34.24375988	32.9517104	30.2243131	23.41924053	5.966163932	34.09718195	20.53312895
Espl1	16.56859597	9.804971557	19.13379623	13.10416476	20.80450988	20.55524583	19.33230738	22.93178974	25.17828222	8.081270001	26.01966439	25.97533775	17.6474629	14.84073329	6.825322152	17.73278048	33.33824763	12.39431179	23.23376066
Esr2	5.082613119	3.280180449	3.593582873	0.615284357	0	1.91952144	0.733155619	0.957548772	0.694441833	1.593659135	1.215920159	1.533665174	0.50436972	1.882642048	0.502648558	0.833937053	2.73609162	0.555501914	20.41392291
Esrp1	7.581076001	3.004240675	1.421233957	1.070696692	0	0.196487367	4.001411024	1.969255911	6.344330005	6.470871994	1.904312225	6.805520135	3.291325699	2.047568118	0.777503773	1.064204972	0	3.41785245	0
Esrp2	46.59297533	13.90225865	49.73723122	45.67611322	30.42008873	57.396666	33.20931545	75.30124839	41.06719004	12.03117218	37.78881449	47.47084016	51.40380652	39.9466384	38.57940551	52.0446632	33.34444898	25.06239074	84.28643466
Esrra	10.88807526	5.436576836	7.348324723	10.1491731	6.591718197	8.296639632	4.097787561	14.09788861	14.0582656	5.974444704	7.658019187	4.599627399	7.185131357	5.197113452	5.527490028	18.34115974	1.406714417	6.247538254	1.133769598
Esrrb	25.88492039	7.285072346	14.1420929	13.42946987	3.731170215	17.74432722	12.02588104	13.2682604	12.37837683	17.58520028	6.457875374	10.93498954	19.26504599	7.408900723	15.27817629	22.61078082	2.559392223	14.69389889	24.86353538
Esyt1	0.66244409	2.835155325	5.215947906	8.42029583	0	5.717382472	4.743056541	4.606344649	4.118219097	6.300539678	6.545115087	7.975641571	5.52192456	3.279099392	6.980760134	8.369242903	8.701269884	9.557001802	0
Esyt2	6.167747809	3.875746985	6.144778498	2.986588715	0	5.446540451	4.488859579	4.832800543	9.691104343	4.512443491	5.090538291	3.256928009	2.601222433	2.674002823	4.439180315	7.218805555	8.490341943	7.198438049	5.046205706
Esyt3	0	2.197089306	3.668435544	2.303034969	1.096907311	2.620356576	0.698531784	2.378568904	5.198649392	2.7837285	11.83322344	3.559155015	1.132726119	0.54452604	0	4.411665041	4.974348076	2.227785852	11.09362373
Etaa1	6.40557519	4.707599272	8.908207649	3.947683223	4.113009915	9.327337804	14.05839255	9.77400798	8.632647507	7.668724252	2.047862478	7.011030341	12.13519323	11.18688344	11.69065579	4.90468513	6.520371884	11.48791361	3.63823202
Etf1	73.13436395	110.7574748	84.19044722	128.972569	195.4528955	108.453708	176.4206461	169.8701859	77.19362932	54.71161567	88.48892598	126.7822426	87.6450274	164.0017507	149.5042175	205.4278296	193.6576848	138.3325496	84.38734329
Etfa	200.0906944	187.1297192	126.0378232	107.3856125	77.39265496	107.7386939	131.018879	126.6401657	90.10335346	126.2615638	163.0701754	164.4765806	82.23638047	129.1121388	108.6330503	161.6338619	122.9730078	140.0515836	121.5394813
Etfb	581.0731971	643.0903393	454.1559213	251.2760919	172.2662649	117.6103463	140.2212256	118.6806135	393.8933721	356.0964527	477.5096005	499.1690608	191.4154258	210.2165671	207.1198503	99.7634292	208.6445152	205.5830306	93.5672922
Etfdh	8.56153081	2.799040896	8.66722176	3.627507249	12.95802911	10.4847244	2.75064116	5.6453818	14.84144889	6.655267732	16.66711497	9.268017311	4.832087462	11.91926034	13.58245577	8.276292083	3.917544447	9.532735705	7.800692708
Ethe1	62.46602421	75.82582081	76.92005293	30.64571865	41.46642031	45.11905667	28.21735774	29.85740827	76.2515838	63.1400237	84.511282	72.56849182	57.6649128	37.87591128	61.32462843	24.16654112	42.65312836	62.70240548	18.48662864
Etl4	5.464484082	2.670751653	4.30262187	4.116077122	1.531591448	4.296087173	1.839225861	3.148270014	1.88728235	5.663723056	3.304502331	6.540611815	8.118903558	2.057313922	1.307668329	1.278475318	7.452210017	2.737342342	2.086384217
Etnk1	2.276443711	4.330140865	2.475253222	7.073188094	0.765652896	3.894077889	7.487875153	2.615487903	4.898761496	2.637026168	2.795595855	4.487817992	1.581309605	3.107753259	0.642038786	11.79464022	3.47214753	6.821345933	11.93125978
Etohi1	1.161049452	3.174707221	1.697774652	0.491934842	0.58575633	1.128458956	2.18483703	0.347992538	0.832834759	0.637084662	0.680510464	1.839304036	0	1.778894246	0.223266541	0.977904403	2.937596611	0.222068661	0.120899474
Etv3	0.949662117	1.467701008	1.815950519	2.011851788	1.4373305	0.738404188	4.881705883	1.593956096	0.227068026	1.042186736	0	0.501476592	0.659673604	0.58760364	0.766992878	2.581371231	4.856644358	1.193618279	0
Etv5	7.025685818	3.948430602	7.471629945	9.742163307	23.20036452	6.406351843	13.01557872	5.857828869	12.52266498	1.869137279	2.566984977	2.698159243	17.08113645	7.000596529	17.68607484	19.90414135	2.819379092	9.423848912	0
Etv6	11.91860303	9.551203645	7.745904968	2.992529488	0.890815684	3.878511393	8.104123594	6.324245225	6.755047933	7.589525452	7.909725544	9.417258837	8.585777216	3.61578381	4.346147675	27.03986857	1.425792823	19.10536255	11.3075988
Evi5	3.756190503	11.61037065	16.80637705	13.43926626	13.47570041	10.3843691	8.69651854	10.88287316	5.787885948	14.19852473	4.892368786	13.66401536	10.72671688	12.86272114	12.87307773	5.816068157	19.1420426	15.03000159	16.8620557
Evi5l	6.332312509	3.764068083	1.06841401	0	0	1.477095692	4.359513957	3.985665511	0	1.158210551	1.060421161	9.028334791	0	2.238925563	0	0	3.749718002	0	0
Ewsr1	151.5520268	127.6922457	148.9609523	167.2107024	196.0221354	219.1477638	150.6931392	204.6193225	151.7563737	110.5063165	141.8850141	214.4112479	168.5092931	264.2662147	232.4400984	267.7530036	151.8887192	259.1291442	170.3080664
Exd1	7.766803921	2.770057104	5.416515695	1.316313082	8.620476943	2.898735676	8.412766163	4.842001172	8.542540434	3.125289114	2.081030137	3.445110677	1.348783805	2.196896734	5.7351726	11.71551989	1.588801059	2.037286417	0.161750648
Exd2	1.469218461	3.144010645	7.271517075	8.092572409	27.42548858	14.10841972	19.21833282	8.190653143	7.02592068	9.67417757	0.738114398	2.172330797	8.674916342	9.826713692	8.080260024	16.14326129	17.95377659	12.72577247	14.53395044
Exo1	11.08384704	13.38780438	8.976540517	14.65217115	14.3151783	13.92697889	6.063889137	12.2518212	5.72441545	9.730988032	10.76550887	9.645600769	9.701101799	16.38113995	6.513535743	9.36941759	13.50860582	12.93779553	9.694903778
Exoc1	11.58638492	10.67516954	8.63415439	3.681849912	13.15214969	16.61020616	16.55166874	8.204251848	13.50546192	4.768213003	8.97378655	11.01290794	9.054416495	10.66827109	8.132306599	14.30542201	10.13549352	11.67396795	8.596200058
Exoc2	2.871889967	2.867954181	4.393318407	0.973452239	0.579554204	5.984496642	11.17758863	5.061326297	0.824016509	4.832599461	2.597033801	3.39701423	3.391382	1.556975177	0.839429662	11.8304992	6.555068523	3.232983796	0
Exoc3	9.560469212	17.30144558	13.14363101	16.65310756	37.51465963	17.75825119	25.01143079	13.75433693	14.73165575	20.40098677	8.182962771	13.35042853	11.25295377	22.50410043	17.64913265	8.011723025	3.831378726	19.85323645	25.33062312
Exoc4	21.0553658	8.448151514	4.292662864	4.460562822	0	4.348673235	7.489433464	4.456977747	1.887908444	13.47894845	15.31594008	13.75908488	0.457059569	2.365204585	18.47304956	1.410664841	14.239097	7.227321612	0
Exoc5	11.5270106	8.47145574	10.60846364	8.87995711	5.286768333	15.48112957	23.75939785	16.67776087	16.03580814	8.433383719	12.19620899	7.193643494	16.37821314	9.108399953	8.866446765	14.00143141	10.09765716	7.129545909	4.037378116
Exoc6	9.825163262	10.19397231	15.67319959	10.59648889	5.407476106	19.09874461	13.52837097	14.93827683	17.51248648	6.861539348	4.038563357	12.82914004	12.40900842	8.895284848	17.17592035	23.45817431	7.597098553	17.2790103	0
Exoc6b	0.448732807	1.173641964	0.807595295	0.380254781	0.905553444	0.907164836	0	0.699375445	0.214587633	0.820753984	1.653204387	1.895655262	0	0.687523006	1.65676907	0.103077073	1.642632148	0.024522025	0
Exoc7	7.299959546	2.429985101	5.255165559	6.80455924	0	7.208571517	12.99979945	3.238182958	3.141809357	6.943028921	15.64755436	10.02248356	6.085015551	6.667733238	1.179159805	9.893426195	4.951474895	8.696519159	0.152028196
Exoc8	3.95481	4.388211248	4.077772924	3.630568127	42.5648018	2.280654096	3.781541403	2.923851441	2.521629207	2.652297472	4.691150316	2.366817857	1.373585257	3.398666031	1.039348402	3.129097252	3.867625848	1.044578018	7.481256831
Exog	3.139283015	4.32925917	2.118691362	4.788393539	0	4.784224808	5.532815244	2.371101936	2.101722492	6.430928339	3.259404085	5.437332173	4.361345165	6.326778659	14.24673677	1.29800758	2.839117292	6.175917446	0
Exosc1	40.63494128	82.66144139	50.78589404	57.38987078	74.40947161	50.78677538	71.14716026	34.28219956	57.5761638	74.87381355	40.32477017	38.46473859	29.27210111	59.4205599	54.98730062	34.45561921	65.78630352	65.21951587	49.83525507
Exosc10	26.23905201	21.21202739	15.34749354	31.12884714	10.5902058	46.38059305	49.93806836	43.30680483	22.16764823	23.356347	20.79846463	30.29788246	22.78337962	37.21261142	23.68113248	55.78595672	25.04852175	46.50591966	28.41549153
Exosc2	281.4345933	291.6410162	145.5862296	321.3832763	69.85378968	77.81844615	82.19914632	65.67747705	92.12186208	179.4769354	60.48715525	104.9038325	72.1348206	101.281014	93.99934337	90.46040495	137.7299458	72.04577037	31.96978627
Exosc3	118.041899	152.1214989	116.8435747	112.0317374	159.601605	127.5780692	199.8074023	124.1123465	114.0261401	163.2236783	102.0004142	86.76747801	147.5939942	218.83711	168.5183033	125.090773	106.2468453	191.5848433	175.524639
Exosc4	84.59955354	100.5757309	69.37464785	116.7843415	106.0140376	70.34203805	119.4921088	73.28812333	133.1139022	140.2613047	55.98330218	104.9105848	130.3284028	93.91723305	79.34710672	34.06018325	114.0017929	82.32163095	145.7798287
Exosc5	113.6499619	103.5859854	134.7611005	98.31301109	143.3426983	121.6899054	88.02328034	86.43597978	190.2191359	165.4308865	68.19814306	133.0305039	84.70231475	129.4798232	78.31220111	115.1210602	49.70913968	232.8997772	85.79875659
Exosc7	188.3206536	274.2579134	255.2530704	207.4570346	327.7806563	214.8825256	349.8398545	193.3204256	218.386889	437.4484187	208.9295559	253.0855157	260.8126466	331.8143819	384.9498407	293.6175757	177.9174955	492.4344251	366.701978
Exosc8	74.26142934	127.6741358	99.80920329	66.1560268	86.4584567	89.42535497	97.35726417	78.75842044	50.08160659	116.3242714	85.45737272	95.7231974	89.94304837	130.9470195	127.4238926	141.2783039	70.31798148	131.1105844	75.74182288
Exosc9	57.36675692	50.97064958	54.67874641	57.56732863	82.25583784	70.89876628	104.0713309	74.20612685	45.48143069	85.59799131	45.7584519	77.16735436	57.15223223	106.8429263	77.91698529	69.12432203	68.26523211	84.31330414	67.91006439
Exph5	0	0.48363237	1.372769006	1.292731596	0.769640256	0.29654223	1.26031319	0.289583	0	0.837081868	1.405077367	3.974143227	0	0.809077413	0	0	2.135199375	0.736401447	3.071156409
Ext1	0.704707411	2.178247944	1.426813859	0	0	1.643823295	0.517503504	4.055358771	3.032970695	0.515577561	1.062104855	0	0.489518187	0.332219324	0	2.536060999	0	1.501903249	0.733808152
