Symbol	E3.5_WT_male_XK144	E3.5_WT_male_XK145	E3.5_WT_male_XK146	E3.5_WT_male_XK149	E3.5_WT_male_XK49	E3.5_WT_male_XK53	E3.5_WT_male_XK55	E3.5_WT_male_XK56	E3.5_Xist_female_XK147	E3.5_Xist_female_XK148	E3.5_Xist_female_XK50	E3.5_Xist_female_XK51	E3.5_Xist_female_XK52	E3.5_Xist_female_XK54
Pcyt1a	3.391779133	0	3.980497756	4.60116129	3.924240736	3.499882872	6.395268055	5.371520424	11.46203036	9.281058095	5.731706383	7.023958669	5.637964056	7.891450087
Pcyt1b	5.188377751	1.179126699	10.77334675	2.856477307	2.273818204	2.181306111	4.06262086	4.319268096	8.033136457	7.682446572	10.88319031	7.914145682	3.609034972	7.490245619
Pcyt2	76.80392727	0	61.39926993	29.8041645	35.40557989	40.98563482	38.72968822	34.51108363	87.60600152	77.53945928	47.34670592	33.8281208	31.56208408	41.19915126
Pdap1	44.46208286	33.58503954	41.0692444	215.397978	48.76658832	68.11658681	43.30566406	37.99320529	45.3744488	63.41043906	89.63108711	53.38857682	27.17597063	60.36491649
Pdcd10	94.96168997	243.7823563	187.6475734	148.9351052	59.49439252	73.95633799	46.06016644	49.49522545	115.0158387	95.9071488	98.44435594	134.2358165	257.1666018	153.9188187
Pdcd11	2.856952309	7.142077539	3.295714142	8.784063143	7.167437707	4.954638481	5.113280755	6.815362833	2.221204174	10.93639225	6.937233243	3.424049956	4.307438956	8.365398504
Pdcd2	67.00714061	33.37435214	55.37867503	99.71358023	28.43541627	28.00592549	24.48513893	25.30582955	39.76062799	71.50344214	74.49853606	18.47458383	31.95629349	53.26838412
Pdcd2l	120.5583704	14.41696066	78.05848121	183.5833423	44.35008858	57.50809329	39.43727381	41.07512864	55.01777416	70.90338222	102.6018628	61.96340705	39.05492455	103.650749
Pdcd4	5.513896969	48.69684281	19.81359323	4.495160659	8.971173584	9.622180972	11.03123806	14.90034174	5.375025793	13.48581767	16.00512481	4.047639649	14.7665445	10.69071251
Pdcd5	378.1322325	223.2888537	215.6754252	1542.688725	248.0347837	363.1014638	258.0979236	287.646871	255.3197879	362.920212	415.7659581	316.3609665	269.623873	371.0076893
Pdcd6	270.7269141	386.8704835	321.3542898	1102.06969	207.0237621	201.8417989	148.5165648	129.6010496	297.0741584	367.6691701	389.8914287	299.4112688	240.4003868	343.9589436
Pdcd6ip	17.6906117	7.094371193	25.39597601	7.884098015	24.16336182	11.33446357	19.06980942	18.75172558	22.83484049	11.9283748	4.507983073	25.60810844	12.52482496	11.6619123
Pdcd7	8.037038255	30.13761389	7.648856777	21.52843216	10.72399351	13.35739012	17.30626841	16.23490083	9.455575959	15.30745523	10.22913085	14.19507095	8.482233355	15.02622101
Pdcl	21.20438727	16.71931935	31.92241084	9.246378754	29.41841807	25.69154816	21.89349199	33.15966819	31.27349048	29.65323098	4.535094017	35.62775622	17.76004707	47.32716333
Pdcl3	178.2342955	406.1344157	186.6742865	399.2410929	77.65902198	75.42467623	51.6200079	64.63666605	103.1165356	79.60470777	176.1665379	55.53660295	49.96938486	65.67080351
Pddc1	79.55260489	0	27.36810842	66.3128983	42.54865227	38.57256271	34.57365106	30.7659384	40.19067728	30.81659808	74.40625298	29.82642089	26.95141823	27.6844463
Pde12	17.97133549	0	19.9942037	3.581352708	12.15307184	14.34240446	9.303139085	9.788171533	16.78037874	19.90233925	6.484781247	9.875006851	11.43277787	11.48562409
Pde1b	0	0	0.642099512	0	1.293744058	1.689284605	0.392259084	1.199328415	0	1.666976979	0.479905906	0	0	0
Pde4a	0	0	0	0	0	0	1.506707412	0.431882209	0.246404604	0.252751173	0.079001479	0	1.269253638	2.043058341
Pde4c	0.551735071	3.741294605	0.950460111	2.230996241	0.664947619	2.344259344	1.693524031	1.941725099	1.137499114	0.73051659	1.141674056	1.193735781	2.038040527	0.427896354
Pde4dip	0	0.025340524	1.284714156	0	3.211224318	1.476666026	2.260521839	2.27148401	1.370731947	1.602030573	0.78573665	3.616487079	2.268005263	1.078140113
Pde5a	0.418951268	3.608391898	1.014914246	0.853866724	1.325408226	1.165526031	1.89448078	1.843022664	0.422482449	0.269648836	0.632123385	0.728392754	3.772162198	0.40614538
Pde6d	22.90842414	35.2887678	25.53333405	138.043914	17.10985731	16.3204694	20.86851855	20.27710701	13.15954591	29.66701607	67.32130592	11.96734175	16.08988204	15.01398965
Pde7a	5.810962337	0.423698015	0.052137492	3.474049947	1.750833767	2.645369542	4.989963969	5.356099163	0.390662715	1.638519573	1.002024535	2.694132186	0.89437375	1.251853636
Pde8a	6.040830694	0	0	0	1.107882537	1.062807459	3.455037898	2.971053414	2.472013096	0	2.339966104	0.608849105	0	0
Pdf	61.01687002	26.59339486	42.97351312	41.29086012	23.77516749	26.45446087	18.35666959	29.984772	31.45953943	26.49079116	40.87323606	6.026522685	33.04571259	51.59103997
Pdgfa	35.99523939	59.05218243	61.85903439	205.8652878	99.6934149	84.38291891	41.73564731	24.36121116	67.16797694	80.95913032	106.2336307	98.95392847	62.64552195	77.39529768
Pdgfra	4.968400112	0	1.323256821	0	1.19757688	3.386091629	6.306499771	10.91189474	1.45327329	1.692671264	4.899926915	0.24247323	1.835265024	0
Pdgfrb	0	0	0.175204319	0.042451988	1.098263014	0.395092243	1.070324529	1.881691556	0.40842485	0	0.224482127	0	4.928985765	1.682705904
Pdha1	155.559595	29.86802452	135.8166748	49.02131437	95.04700097	79.39515276	74.14326544	70.41363113	172.8423661	207.5433527	101.3701716	154.420319	94.51259776	170.7222764
Pdhb	464.3269347	587.2421672	371.1777947	965.438459	278.8011185	416.9256786	265.0391175	250.800368	345.6042359	386.4004781	735.6191624	257.7733178	197.6340737	327.2308313
Pdhx	45.08921525	46.5660737	17.35942997	24.94579078	14.13208644	19.34712761	17.75132949	17.37018609	25.46403415	27.92968552	29.44728496	33.43885804	18.82111047	13.89369064
Pdia3	328.4665156	495.6209932	479.5031461	196.9153957	227.7473785	345.3762196	295.3118013	225.7841284	276.6792036	211.299942	439.9182275	218.4651373	149.0164784	255.9822725
Pdia4	39.76406472	0	58.86766255	14.91197528	46.72531441	54.88098256	59.93716701	48.01579711	82.23522762	74.37718231	20.08060938	33.57946376	31.47503459	66.81759953
Pdia5	96.80043898	41.75193781	28.41473138	33.02713065	33.09762991	33.49620718	43.34307482	31.57982875	89.91265196	60.74545396	92.91975817	49.36445779	25.18089763	51.35797013
Pdia6	103.6288283	106.6295372	114.4305332	174.9667989	103.7109884	98.12557422	99.7873884	67.10510566	136.3638592	98.91186988	284.1955348	87.12224794	116.3687573	109.7304794
Pdik1l	0	0	12.51935119	1.555608972	4.491596675	4.071865621	2.859859441	3.278997377	5.278294698	1.206211795	2.527754864	1.497500031	0.550663288	6.455136797
Pdk1	0.548706274	3.8257778	0.25846474	1.878779393	0.578635166	1.179572489	1.879717953	1.379332738	0.092221852	0.100903661	0.354814606	0.317995357	1.64681768	0.088655704
Pdk2	16.50368084	1.532558594	0.08381626	1.523150328	0.938213764	1.260058512	1.877458637	3.326771671	1.535183438	0	4.653581615	0.721848055	1.437795714	0
Pdlim1	63.21014247	29.18955565	101.5807401	64.89160164	158.2860753	133.3389941	102.3996901	103.283095	81.94768388	123.6443958	121.9158703	143.9977354	108.9621779	95.32137617
Pdlim2	0	0	6.77825291	24.21799796	3.343587005	7.772141647	7.954155743	3.487023757	0.28694346	3.453520989	6.623922337	10.22406756	3.153222727	2.206780631
Pdlim4	0	0	2.080835904	25.20931618	3.941764596	12.93407529	10.10428506	18.31202434	0	2.405807238	50.24554085	3.21653869	6.589836357	0
Pdlim5	4.7585287	8.655176407	8.715303772	1.079472051	15.70877254	6.749946809	11.11331639	7.41120522	12.28636406	4.907966201	3.329752309	7.83358439	7.355764562	9.560434887
Pdlim7	22.8836877	5.805457146	9.271082889	54.92866608	15.9220561	18.61549784	13.96531639	10.52644567	12.05373873	9.717829886	23.59459715	18.59405191	8.278661174	8.995660133
Pdp2	11.1805374	139.4675054	35.29994382	40.33523851	17.60210254	35.25669293	35.11313137	38.10704893	16.38735905	15.78142772	70.63314937	14.16545984	22.51009353	21.22188951
Pdpk1	1.968368806	0	6.092950425	3.883366782	14.23359384	7.467298568	10.03372441	10.20538866	9.152868521	7.420400243	7.410658737	9.27803269	6.816477027	5.59739428
Pdpn	33.66033056	74.2823575	20.69389813	12.21057411	19.68350202	69.11169854	42.35806803	34.29662315	98.01592813	56.99126025	76.13114433	21.54662718	40.46472438	19.30855085
Pdpr	0	0	2.939197249	0.949556252	3.363160345	1.472888643	4.921158563	3.507436775	1.522592088	0.356984921	2.580320527	0	1.120431027	2.352398517
Pdrg1	43.28969932	19.44011989	57.10349264	227.174959	40.42502792	58.29475133	22.94210292	37.47486557	65.78702201	62.84212662	122.5997538	44.30545563	24.35665716	35.20367251
Pds5a	0	15.52195092	3.065196604	0.775951901	9.72995109	5.158307549	10.71348557	6.729299827	5.827526841	5.37595526	1.563108864	7.223413587	10.83007657	5.382487527
Pds5b	0	0.052730343	1.116047677	0.943319429	3.66065129	3.560488611	4.703852711	6.059825085	0.95077179	3.475473883	2.688077223	7.15289392	4.185150245	6.231860329
Pdss1	8.619890308	83.66999219	22.85395142	49.19107921	16.10238782	18.53047058	17.95387023	17.33488018	14.48757347	21.5579591	46.82120517	38.29915334	11.94029982	20.05538434
Pdss2	0	0	9.992788259	8.938265099	5.436004082	8.072967197	7.6069807	2.398509202	3.187836822	7.018418455	7.179449059	15.28178278	4.485696092	9.642169951
Pdxdc1	13.53182237	11.72814526	12.23274017	5.217513432	12.10313885	11.62301255	13.06140635	14.33385756	11.93895034	8.388628266	6.408250792	16.4406416	9.745476592	15.07080588
Pdxk	108.1084255	28.97336688	17.76119855	49.035055	12.83743122	20.22200352	18.57673519	15.56154517	59.08620612	71.02528252	38.00734184	41.36767515	29.6374462	68.03650029
Pdzd11	273.1921368	197.422403	133.8011391	315.3705514	78.65170772	84.63232655	55.55831427	65.88241832	215.6350419	289.5566241	354.5601569	224.7796914	200.0323726	198.771417
Pdzd2	0.052536795	0.25856856	1.371698427	0.154188736	1.329657279	0.345463928	0.143981378	0.198099762	0.082412723	0.019322378	0.498260616	0.487151912	1.115870113	0.475355322
Pdzd3	41.03340493	0	63.39933368	23.0740863	66.58659238	25.65838199	34.17935713	33.50324752	19.11482872	57.03902116	16.34276544	50.18217514	40.28003481	51.78598785
Pdzd8	1.493801652	3.921062859	2.546528915	0.909298072	6.181099719	3.677225943	5.5676842	6.571433268	2.053156964	2.41736708	3.806557216	5.001895595	1.839305653	1.35159856
Pdzk1	35.62004307	0	52.0589153	9.423083191	32.23988948	19.68157167	28.07054635	30.92592243	24.23536347	29.14753614	17.51393514	30.50870437	14.7956943	9.245317759
Pdzk1ip1	29.95965418	33.79094871	57.12126358	141.0507358	37.23553536	10.10278977	11.63180791	12.94430165	32.45011143	8.493648307	14.70917977	48.7120629	9.79866057	8.874522375
Pea15a	8.107899448	0	0	0.649393738	4.628647493	6.907175809	6.081361872	2.502998886	6.120224822	7.638064928	6.377304316	7.913809361	2.889870707	7.72217312
Pebp1	94.49335971	34.23189607	74.618808	252.7329922	100.2312338	174.9024111	114.6969545	136.3774401	96.4588035	148.4423033	267.4570018	191.1787907	67.71725875	184.1733
Pecam1	6.076631447	0	0.05739068	1.181989234	3.340551979	10.46129743	19.04927218	17.15130354	2.102341978	0	6.066417225	2.306564809	0.196897531	3.720562035
Pecr	16.05590961	38.37273809	10.72430812	6.399287953	4.300106832	11.7309055	7.496727626	10.46401391	0.133261224	12.68516543	12.13412721	8.730605016	5.491530297	8.455135664
Pef1	47.25100413	0.496909535	79.24576073	72.30096394	62.42224715	52.39723003	38.35051228	53.96455915	35.22787531	95.07951568	137.1027123	39.32016348	50.76744498	97.19243119
Peg12	8.00768219	78.82227498	15.59080852	6.615241886	13.02859073	7.695843161	6.291102704	9.393830668	13.39881038	15.70733651	3.145201508	46.81995806	38.206698	49.165129
Peg3	5.851023822	0	0	0	0	0.269051217	0.466478798	1.069690863	0.739032469	4.812505955	0.397458303	0.657625664	0.294722074	0.96255147
Peli1	34.7788458	6.302766321	27.64863916	8.637828489	14.25605719	19.22827596	19.17368407	21.60253742	12.05316228	20.00488181	18.2471655	12.49960516	13.07094514	16.59652591
Peli2	3.011950901	0	1.848443009	0	1.960191458	0.731282035	0.726395776	0.605713137	0	0	0	4.561666684	0	1.323681655
Pelo	0	23.04275723	9.411414297	9.209245935	5.672612305	6.802271978	5.40545661	6.761099499	8.438182108	2.143272062	8.631590062	5.888510715	4.139607762	8.981014591
Pelp1	10.03753651	1.008191889	13.50891511	11.623231	13.57846234	16.78579255	21.44554913	19.95408798	28.59905965	20.79395653	8.654210161	16.14547473	10.78271552	20.12340164
Pemt	503.1589658	65.6117205	75.05173216	520.7530435	218.4276389	409.007401	184.3228887	82.83562911	557.0558857	589.1946227	433.9373647	207.620465	258.2698305	757.9484433
Peo1	5.252745656	38.66791013	3.915334317	10.73858827	16.06992332	13.08033217	19.37866338	16.25145017	11.59005878	9.733775191	6.1545731	14.20607182	23.69403246	8.486979052
Pepd	105.910564	204.0105941	165.825924	127.7314578	106.5599194	74.25012085	48.56716444	70.50261472	110.4464425	66.85578146	124.922123	95.79685925	73.74891065	35.63763149
Per1	0	0	1.009345444	0	0.632705161	0.379351907	0.493287925	0.094263946	1.344525763	2.206650084	1.163909725	0.695420242	0.554062444	0.193880099
Per3	0.414306419	2.006711519	0.191173723	1.312438911	0.285325416	0.239502134	0.713705509	0.520739815	0.742752801	0.043536209	0.34019871	0	0.218628033	0.076503335
Perp	180.2487115	54.55792086	275.0304839	62.64872288	163.149448	117.4372875	118.7193452	194.6218076	182.0172981	173.0989818	136.7544921	164.7871466	104.1194144	52.73334611
Pes1	64.75466807	25.54901939	52.5828547	29.12864107	39.09389464	45.42730614	31.44621555	35.14215595	34.6641697	61.69891423	43.82953765	35.91435848	23.24892456	29.72539575
Pex1	8.104429279	0.08953377	3.261161359	3.416990526	1.578570817	4.968945888	2.602483482	2.366541913	3.008595068	0.180648968	6.258178175	0.885594412	3.02391422	2.116284167
Pex10	13.04955616	31.35236681	6.909879629	4.185657794	4.38300203	6.925348909	9.146043326	6.184332966	6.423967765	6.923816822	21.51854957	1.322438493	5.136431343	11.61373577
Pex11a	1.603358436	0	12.08403523	44.44225732	4.830893625	4.055051782	4.833548232	5.541947883	12.39602276	0.884542841	13.36311371	0	0.740325757	0
Pex11b	16.73265483	13.24187168	15.37915101	8.251240539	8.033645534	8.532517839	8.649489503	8.378281406	12.01126121	9.606340166	17.1243027	6.307112544	10.80389677	7.209420257
Pex12	20.29239493	0	13.91608187	3.877644971	6.542440604	14.12157652	5.95094156	8.122744262	7.53077462	5.989646479	4.531818718	13.38314062	10.26489091	6.181475075
Pex13	17.60835307	4.113427256	20.70700828	7.191471873	10.40470415	19.88864189	12.7436304	10.85105622	24.40358295	9.368385931	13.01986352	26.94829358	13.73482086	14.91564474
Pex14	52.7962733	3.571761173	62.80215959	3.904817829	30.39358466	36.89199247	28.83905486	22.34783609	47.16294516	45.37495253	67.576287	23.27222766	31.83362632	61.44242041
Pex16	41.41286386	49.12775845	40.22362113	103.606744	23.23876142	21.50160946	13.69150085	18.72757287	13.84698487	35.94225416	48.48900031	30.81516077	23.06750087	24.3572726
Pex19	37.24812629	5.538454326	45.98027232	17.10050425	24.68338232	21.17459713	18.87428939	20.93327964	16.99687117	28.06099865	31.95305792	21.56491286	14.75662413	21.81847746
Pex26	4.311527366	0	5.431256709	0	6.339395137	6.106395892	5.76625334	6.611349253	12.0194384	8.816636389	2.379093007	3.997900511	6.211235259	5.461525523
Pex3	12.15969038	0	14.66934404	47.58283626	9.534436458	19.26697577	20.71747751	16.20414865	33.48707732	12.60832147	25.5992386	16.75427845	15.69367473	12.11940066
Pex5	15.7086337	0	22.39191511	4.761793548	20.66515234	18.46544538	17.58412701	15.01664611	14.87421201	16.8440841	9.029162164	22.90891135	21.04454413	17.58781645
Pex6	18.38764023	0	5.631012064	1.938875171	10.61588874	10.02484833	8.690500014	8.165084067	5.527009281	2.186755755	5.063007305	5.274979856	9.761195103	4.411923418
Pex7	10.4175971	42.93007162	24.93631086	43.9202354	19.05703364	22.95964324	12.03190193	18.70547063	29.93206112	6.97873478	19.03305808	29.32441028	11.68182448	13.70601273
Pfas	23.2900463	128.0880876	17.6900079	13.16914801	18.86824628	14.60678167	19.89137667	23.43242735	17.97582813	19.28828369	13.57766757	53.86149337	35.55655933	45.26356027
Pfdn1	184.5112732	426.8584399	148.9935577	677.8562034	104.088937	161.1753186	99.69912324	108.5542549	151.7563233	156.1764281	196.6910173	115.7787534	84.59098201	159.4196667
Pfdn2	30.02237117	280.0316907	82.94521747	440.7437092	77.82709431	91.68850204	62.71814944	48.41468998	88.85867011	65.8344474	189.4964792	97.1721214	42.89485522	76.1481233
Pfdn4	42.91936176	109.1652534	38.86660481	199.1969959	22.45475994	48.80421387	16.77737911	23.41804812	50.84878361	42.82807759	35.7613736	36.50660767	124.7417442	75.68903314
Pfdn5	153.3034142	206.8858663	180.723927	636.505202	108.977265	129.3274435	109.94864	85.56580273	243.3933712	261.4646015	200.4293747	148.5768425	322.4937615	180.691963
Pfkfb1	0	0.447824921	18.73617274	1.735795449	4.934753628	7.45601735	4.713035065	4.117159951	33.58322232	4.367205415	10.35548269	15.50330531	6.42805798	11.90824862
Pfkfb2	0.073243533	3.925228952	3.430377099	1.003148294	4.237086869	3.000890051	1.686131036	3.130021533	4.743509532	4.337027278	1.284038855	2.546838399	1.420400493	0.568037858
Pfkfb3	0.06668017	1.604423462	0.430755933	0	0.72326267	0.607106636	1.242648669	0.419049978	0.029885418	0.049048269	0.613233284	0	0.369462343	0.086189317
Pfkfb4	20.12761057	0	2.313812564	3.008293653	5.180023069	2.545235716	3.102826545	3.68933546	6.765752849	11.87513897	0.723071558	16.20095357	5.421272694	3.794073751
Pfkl	29.95394489	20.42362358	12.24705058	3.585679727	14.96563277	17.83633673	16.10650766	17.99049088	15.16693426	8.227652457	5.938851722	18.75108915	15.05627798	15.68316308
Pfkm	0	0	0	0	0.556716552	1.05144263	0.379788048	0.58059917	2.639672925	0	0	0.713882727	0.213289525	0
Pfn1	2354.589916	2722.720698	2061.584032	6016.868645	1004.482714	1588.81683	1552.081126	1363.678798	1415.604118	1221.976617	1592.228504	1135.343087	691.8854767	929.6938513
Pfn2	0	0	0.845091962	3.071485419	5.255390466	13.93994311	7.074774489	3.069271406	0.469053121	2.437747523	4.511590668	14.28675477	13.8525211	7.440100813
Pgam1	119.0487075	24.82079401	47.72965408	89.80977664	162.9469385	251.5697019	240.3486176	210.0646304	140.5025753	205.4128647	306.4335426	166.4453427	114.7331157	309.9968166
Pgam2	73.50097692	48.06283434	4.60582374	78.37297724	32.80848618	1.573682347	26.43173907	20.52956371	10.28361866	46.34184381	63.25964977	22.23732874	29.44878582	22.62041487
Pgam5	42.19921408	0	42.97137481	12.04780895	52.69647514	48.34815419	41.24399558	50.27083985	84.23628519	61.83205483	30.29524333	42.42966621	59.1587582	88.49997044
Pgap1	1.665270897	3.642625431	1.183347096	0.564761124	0.802789582	0.606475369	1.898545339	1.04653563	0.149271718	0	0.804031787	0.926481983	0.430591207	2.152492451
Pgap2	73.35364845	5.26079651	65.86878131	17.45012163	73.18803842	41.66565706	52.72961707	58.94617294	31.6637538	14.59495688	43.71811769	36.23898965	34.98039201	34.19568519
Pgap3	0	0	0.54774479	0	0.175179682	0.294091627	1.274734142	0.54808418	0	3.421400032	0.250643926	0	2.684597113	0.939406668
Pgc	0	10.3020764	0.822295647	2.822597123	2.454540749	6.181024017	5.581567125	3.839757374	4.449904252	2.996197138	1.463296909	12.19648522	0	0
Pgd	166.3466354	0.519811166	155.8176303	52.59192444	159.4292644	198.7340036	172.9763792	159.2992868	218.9076261	192.9798843	249.3257914	131.9663097	129.0373813	141.5010017
Pggt1b	6.696482767	0.281691041	10.81487081	4.955323158	8.846573951	7.81664587	11.57603965	11.1684171	6.1180345	6.346659544	3.330925859	5.97054879	10.70306481	18.64310216
Pgk1	81.3840171	0	82.35801507	63.41306418	86.76617561	82.52919742	89.00135741	75.24304123	120.9129182	199.7387122	205.1066146	184.1249618	143.4460284	212.1604842
