Symbol	E3_WT_male_XK136	E3_WT_male_XK138	E3_WT_male_XK139	E3_WT_male_XK37	E3_WT_male_XK43	E3_WT_male_XK45	E3_Xist_female_XK135	E3_Xist_female_XK140	E3_Xist_female_XK38	E3_Xist_female_XK39	E3_Xist_female_XK40	E3_Xist_female_XK41	E3_Xist_female_XK42	E3_Xist_female_XK47
Aff3	0.07691176	1.692907451	0.229806073	0.388294257	0.786802168	0.954167037	0	1.078425674	0.408575586	0	0.511605779	0.395644029	0	0.098173754
Aff4	4.672417822	9.228014085	6.02363956	7.83840894	3.272961011	0.029691894	10.14903352	6.485437243	8.599822723	7.156866708	6.654649889	6.198942087	0.574116516	2.379832246
Afg3l1	15.8935504	16.86154706	13.26769317	10.62311535	5.579261156	2.298286841	14.42063187	13.92763151	10.93140724	13.62171063	13.20769215	13.42677527	4.956681615	16.08235456
Afg3l2	17.49648234	5.274723603	12.04390233	22.89387004	13.58562475	1.085676617	44.89198527	18.59077696	33.2437298	12.5049536	13.07120979	8.320039433	26.001982	7.331890776
Afmid	7.928639457	0	8.883798237	3.145078822	22.59477581	2.717915991	0.452442466	3.255756804	4.211902691	19.06434751	5.860016643	12.5416782	19.08177301	11.21687064
Aftph	9.49367392	0	6.167857133	7.16308397	11.3128383	5.187975423	2.578174849	0.421291671	4.220846064	6.287068012	7.772372934	4.147361539	0.184400101	8.799654074
Agap1	0.301534078	0.595718144	0.384409282	0.278366229	0.158640349	1.669591825	0.024471949	0.560510566	0.307551104	2.174094498	0.320921692	0.148908503	0	0.020527581
Agap3	1.68046418	0.060144318	2.901074243	5.817557336	1.18700012	7.680780528	5.313268716	5.161373205	2.618607073	7.610384593	3.229258323	1.786535121	2.475233923	0.90567628
Agbl5	0.792475572	0	0.225509756	0.734853097	0.992690465	0	0	0	0.72168678	0	0.334694068	0	0	0.674368494
Agfg1	10.35139864	12.10321488	21.42658983	14.34685303	8.398313228	6.542438882	32.55015299	18.71291262	12.36771452	15.26232357	21.12781646	13.87125192	13.02239741	14.67067023
Agfg2	6.334617741	1.368356402	12.39422245	3.460300799	13.14678939	9.3002658	16.54112829	5.706196548	5.416045095	4.638726437	8.865104646	2.853693246	0.473231786	12.82245398
Aggf1	40.08631573	27.71082219	51.98514797	22.94126936	63.38997761	45.22079128	15.58460113	41.8786147	21.65974582	31.11872512	43.70670593	39.41960983	43.58210146	44.17030767
Agk	18.12602792	1.11530543	13.24233827	8.989978116	13.51051723	63.9583074	29.29504531	20.97331944	15.89202943	9.920710757	12.89783079	13.8928845	4.917888524	4.331264253
Agl	6.35129327	3.377492469	22.52863547	18.35745748	7.878210696	2.257756174	0.840422654	4.425106669	29.95120106	39.47161736	14.41095293	5.731474107	4.774822676	2.533783848
Agmat	2.304613791	5.832713759	8.197616923	1.187244854	16.47917433	6.234134536	0	12.9257459	0.699583837	20.15063511	3.649988999	11.68587055	16.62647972	9.80572137
Agpat1	21.3372955	59.47800594	11.03436351	34.62518202	3.972799673	4.48775248	25.80892304	19.8907345	25.06764456	12.14327792	14.55718648	8.232135287	42.7395727	15.01467277
Agpat2	200.7456676	382.1653351	290.417768	306.2938532	180.5841236	401.7029426	310.3799765	180.9774613	198.907482	117.375128	203.2690648	254.8273706	223.1166311	244.6098199
Agpat3	2.318591011	0.360795955	3.614484005	0.096940493	1.964308989	0	0	0.1615421	1.285248818	3.254503773	2.185535722	1.382855839	1.060608895	1.887254113
Agpat4	1.694072127	0	1.205178446	19.72343148	0.707356923	3.160398949	0	0.193906905	7.199486862	1.79049772	2.504159992	1.120439034	0	0
Agpat5	22.66531731	26.89592978	37.27271653	6.791201802	18.43626339	37.04740319	7.991062709	43.1879648	5.002143196	47.82383318	23.9120512	58.31218485	19.62317581	29.38050652
Agpat6	16.05650005	19.81971838	11.78960315	17.07465206	3.254308156	8.762214099	27.70310218	6.948986297	13.82174741	12.37591166	12.21376643	3.7379533	2.404495023	14.11231123
Agpat9	74.7504384	31.91432725	78.5699269	30.24391752	154.4998321	63.67868838	44.17116137	63.14308429	21.50837316	23.44953992	52.48676569	56.20153002	34.48390841	83.60556988
Agps	10.22278951	22.52586575	7.694865398	14.99500415	6.976486679	3.81425238	18.49536109	14.29309167	11.74547931	7.435468177	12.62750373	10.85674313	7.732024761	9.487639324
Agrn	1.440779597	12.77938394	0.623903193	2.033070332	1.304545809	1.697445607	0	0	0.532438383	0.337059778	1.203769241	0.966724739	1.087458297	1.092785598
Agrp	1.748259003	0	5.571899139	26.22643641	5.620865715	11.415208	0.177356838	6.163364712	15.6025188	24.92808199	14.47184746	10.79192413	7.725276223	1.48770616
Agtpbp1	0.047594695	0	0.474030237	1.167098854	1.9823401	0	0	0	0.30340271	0	0.492477923	0.979333038	0	0.567019473
Agtrap	12.82086976	11.14820996	17.48271518	25.81634321	17.14383701	15.7313976	9.86397195	7.767586234	29.86384318	44.44671521	7.801138066	11.68549223	13.39836759	22.25954033
Ahctf1	14.83919708	4.046471064	11.36478771	10.3815024	20.15638823	8.20250752	18.91709206	14.95120827	10.78869025	2.253121146	8.820482984	10.93188959	13.87767886	19.73206119
Ahcy	20.69254767	9.473073372	41.85256058	97.35015329	26.4521146	63.9626315	18.08551165	50.13954856	150.3667494	42.57837016	61.04057163	64.00744987	53.68517559	59.5984104
Ahcyl1	5.85151504	9.150370048	7.770600056	9.262914568	4.166122879	0	7.64098946	7.838098772	9.054442384	9.687733467	7.806862993	10.12626801	4.167413542	8.579942542
Ahcyl2	2.2317979	6.12900203	2.051824697	5.881326599	1.756241794	3.95137902	0.370094483	4.195374838	4.651160732	2.424811802	1.839838466	2.251974956	0.677332217	1.095681083
Ahdc1	0.71765476	0.413467137	0.697331364	1.71688338	0.588348031	0.388587375	0.124300226	0.925624979	1.934081218	0.800548883	0.517477992	0.828383432	0.110494819	0.119160712
Ahnak	1.744959156	0.976937305	0.819310764	8.414014464	0.519130859	2.026444125	0.107477689	0.97868453	8.210291467	2.665824656	1.695021586	0.807866574	3.265243176	0.074244905
Ahsa1	245.5648302	170.3248826	193.2193213	314.6889625	129.4757901	336.6872361	195.0328658	236.8073388	305.0821516	346.6956026	246.6529839	284.6179222	262.5047189	328.6852334
Ahsa2	6.188419694	3.167356014	7.281230712	13.22783152	3.233302195	2.428614009	4.846752956	0.462438915	10.76512776	23.72260436	5.213691278	5.871976548	3.036154818	6.875976428
Ahsg	0.940786324	12.45827944	2.498660333	0	0	12.18329507	0	0.502526715	1.999082173	4.218392309	1.158883888	0.483952635	10.3929598	0
Aida	2.737222523	0.75358475	1.957271281	4.454493661	1.538549639	0.962371711	0.605210687	4.386311982	4.474107383	8.024937328	3.942387146	1.010916751	1.10763255	0.1791753
Aifm1	25.47821095	7.090155946	11.83829571	41.2754154	11.58044334	11.71341672	53.08974263	32.53896371	71.32756924	30.49736939	41.15936166	33.96886594	51.4114505	39.24129622
Aim1	4.721501589	3.580452268	1.551976019	1.753203324	4.05351953	0	9.089657544	2.172431932	4.370700964	1.50920152	5.205663922	3.142211709	0.983666124	2.545951512
Aim1l	4.878711182	19.33746586	4.834889376	5.1116614	3.795487669	6.497869189	20.90542045	3.539483214	7.323809624	3.265023243	6.673477051	4.944428501	4.290197508	7.724885331
Aim2	0.273298983	14.18310659	0.544396728	1.971097882	0.998510832	0.356899605	2.171834804	0.072992154	5.033032794	2.941069104	0.942638073	0.656079791	6.038321936	0.542657974
Aimp1	82.39566495	34.94524277	68.52330997	83.19602446	93.32130884	144.7220478	55.06392387	121.1434253	70.9086206	196.1800564	80.99462219	130.7589412	139.1356281	96.05861442
Aimp2	130.6753527	165.0181443	121.2134919	115.6274295	128.6919521	206.4333922	69.64720726	105.7954438	71.28316528	416.6262236	120.7989271	139.8599974	164.9809804	145.7218855
Aip	23.67820189	0.736913016	29.73489271	11.13736153	38.36505449	32.37766547	23.06363073	33.95674112	10.57322031	64.39483903	24.60206393	27.18518002	38.99261279	22.48545818
Airn	0.47533788	0.453666285	0.420820993	0.609466828	0.849038446	0.068971229	0	0.423174347	0.897820574	0.426273556	0.624568501	0	0	0
Ak2	147.9457542	133.5021768	104.9054491	158.5686467	111.9094048	164.7430381	153.4651349	145.7973728	138.1482019	454.5360803	89.30217191	101.2660116	136.4205274	116.4182674
Ak4	113.2540945	91.05122776	96.76681723	166.8183439	170.0919679	56.39356007	194.1087449	101.272032	171.9162905	38.00369407	132.4992674	96.78033928	105.7063395	113.1203692
Ak7	16.58862092	31.61113822	23.5175397	22.85037546	63.66498177	4.488726991	26.34233584	43.10714125	41.12413001	46.63935277	34.79349358	80.95199186	54.24570432	46.92724497
Ak8	2.134546295	0	0.879703503	0.424685803	3.011898745	0	0	2.24104509	0	2.178248818	3.699275475	8.632851917	0	0.751623265
Akap1	36.90471496	5.710557717	48.49803236	33.75551742	52.1628254	8.450289416	85.33929465	36.26916856	38.04798765	28.29936146	23.76011248	38.91089732	18.83870278	8.046013984
Akap10	6.12635751	6.706904273	3.708867765	5.977938281	1.40441967	2.549139355	9.231174548	5.341762336	4.722190902	0	4.43917581	2.348159652	4.739389278	7.359970017
Akap11	0.085909032	0	0.440038604	0.247838624	0.179355847	0.032053749	0.049801559	0.078666565	0.417253911	0.099053371	0.21769688	0	0.154946219	1.274124895
Akap12	19.83035606	25.0260827	8.622418036	20.49260259	15.16608005	25.65478004	61.06543293	20.98738831	23.34865257	36.57887021	17.17218452	12.29447829	20.9025351	13.63217042
Akap13	0.67255634	1.760809677	1.211231722	1.488414884	1.171385433	1.540011032	2.906754574	0.664366519	2.623313897	1.536755307	1.035021994	1.364929318	0	0.454721189
Akap17b	0.225372833	2.016540372	0.89786088	2.43816447	0.576387254	0.539574044	0.152423689	1.926148226	2.633928031	2.273736079	1.277051246	0.463738784	0	1.502310004
Akap5	0.363015456	0.074242471	0.275469359	0.299217671	0.328415714	0.158019947	0.035073409	0.166205919	0.88156982	0.558077211	0.204421224	0.248986452	0.982106384	0.029420307
Akap7	0.999077119	3.337345258	1.916399668	2.348486652	1.027456882	6.910020532	0	1.719581087	0.943530939	2.090555804	1.969100693	1.67505775	0.934341079	0.125952452
Akap8	42.97140195	16.52131061	37.00468618	30.67622212	83.27524489	17.52096952	3.902474433	21.9511013	26.1835581	17.83757748	37.26130042	21.87981081	34.15459161	24.96358857
Akap8l	21.52805461	42.99604704	14.88674573	10.94098849	12.7150138	17.69831038	33.43852619	2.68119345	14.45829106	55.36700983	17.80743668	16.29587488	6.689309438	15.66184096
Akap9	0.486869552	0	0.646545132	1.569811338	0.795228709	0.710600235	0	0.214170617	0.405706612	5.265062387	0.592682229	0.451795739	0	0.308700564
Akirin1	42.46948962	41.04512219	37.10220666	28.41452647	100.6875572	49.85729367	102.6405931	76.80717962	23.83012793	31.61426948	40.36240999	33.71087455	30.47223332	35.68360522
Akirin2	30.85631374	22.66457645	34.01281392	12.99380442	90.08976366	16.41651676	60.08269844	45.35267057	16.57024754	22.06471938	25.43908563	36.24136133	24.61328346	46.45139631
Akr1a1	125.6938876	151.28006	168.327802	255.810124	254.3971154	171.8271359	295.6523444	166.4534447	179.5634798	190.8467507	130.4703281	246.5265221	252.2765517	103.3446552
Akr1b8	233.2467099	568.6261571	156.754529	985.8182035	73.30284462	748.0644923	367.3416469	295.3808866	1178.809496	1019.94709	346.3548457	215.5355803	336.7722793	184.4579943
Akr1c14	6.238817772	4.262793146	1.882937286	1.49986172	1.795876523	8.887894958	17.69281353	2.7265928	1.004310539	0	5.589185608	0.486261885	0	0.321758289
Akr1d1	1.070395703	0.183886964	1.364588859	0.617596064	1.501724775	0.447303593	0.173742675	0.548888016	2.00155109	3.570863619	1.1392185	0.616700419	0.270280399	0.218608471
Akr1e1	7.960344758	7.243300003	0.806266491	12.06623352	0.985881292	0	17.04085503	1.729654121	8.60083807	11.25249376	3.390462636	1.388103103	0	4.362895893
Akr7a5	7.502980248	12.64870054	10.61551597	12.94673224	9.017942325	11.26323612	5.050687974	7.865701821	11.02608652	14.90336501	9.121428819	7.214261577	5.31179707	22.55553918
Akt1	15.8948589	0	20.19502737	13.75650462	11.17505607	0	47.285377	36.07245108	10.77151055	13.75337029	11.81131013	8.309112932	11.93212606	8.773594989
Akt1s1	104.6302358	100.0796986	88.06383629	40.21088556	101.131462	82.19010417	105.086	72.71457422	43.83959588	34.03000835	62.99081971	62.0355963	72.09593218	122.2685773
Akt2	23.31878671	15.77291712	13.49457754	33.12182362	17.03925923	6.425624459	38.45064517	13.31292656	24.85087566	11.89479902	13.80891858	12.61910354	5.176857867	20.20755729
Akt3	1.195868233	0	0.972287574	2.745882967	0.320999617	4.748774746	8.417988565	0	2.074373194	0.065659031	0.577214733	1.556756897	0.154062682	0.249218274
Aktip	17.50746133	15.24465401	12.12081085	38.95830201	5.070344225	29.34536257	16.7320817	13.85650683	22.00344657	11.63165661	11.36166553	9.445384432	22.2383966	17.80519716
Alad	55.89676135	38.78577901	71.61438144	170.8872754	144.3623785	103.6242142	83.19191824	43.48326437	158.9734312	129.1943577	100.214098	70.98234875	82.6751704	82.89476683
Alas1	35.06999795	0	16.6976537	21.96200859	18.81322023	48.14344964	82.52291601	55.78734669	27.08181725	45.67931855	26.04649441	29.56875377	18.62864139	27.5140848
Aldh16a1	11.11932227	0	6.815103359	16.88320458	7.105258379	7.995181447	0.045669213	3.751233698	18.74895585	0.121112393	6.654440403	8.058838861	8.809540603	5.669626732
Aldh18a1	1.802040149	0	2.088474812	13.32757246	1.149179237	1.155243647	8.575582791	0	7.658330581	0.881472961	0.387455594	0.067417653	5.584390002	0
Aldh1b1	4.919579569	0	0.999952577	3.765350666	0	0	15.27795875	0	2.560075693	3.511417612	4.007060034	1.342817898	2.852033527	6.236862322
Aldh1l1	2.098364308	9.977716215	4.478386833	6.702158891	4.98320796	1.761584239	16.11761899	0.540411754	6.36975167	0.907282626	0.443111505	3.238277103	0	2.678449962
Aldh1l2	0.153313327	0	0	0.552866261	0	0	0	0	1.465993593	0.154674385	0.113313091	1.222428509	1.088786265	0.619704864
Aldh2	6.126194223	39.35405996	7.509566828	36.10214177	11.93724902	9.299334288	53.91543417	8.306718775	11.79370922	13.80505677	10.83585316	6.572136727	5.949597806	8.5549508
Aldh3a2	6.016054607	18.22924157	0.882232194	12.67071998	2.481171321	2.891901306	0.599082058	5.086417793	7.21525432	3.27676523	8.620082611	2.885888962	10.25149125	6.030270334
Aldh4a1	8.783242809	27.51529968	13.03604346	15.30261302	14.79915076	5.487601811	27.70958749	5.519555717	24.00646439	1.111995874	4.786000478	4.465058086	5.000952711	10.02425723
Aldh6a1	5.772810845	11.20893634	2.203425265	10.47105214	3.940399132	2.573082811	32.99914174	8.087478244	9.402004978	3.06896558	6.336110128	2.774005504	11.78351393	1.706122607
Aldh7a1	1.553321839	0.620582577	1.151305199	3.334825684	0.950255197	0	0	0	0.307038358	0	0.961159966	0.520310857	0	1.721442051
Aldh9a1	9.218687589	0	11.70039816	28.36010716	4.411305484	0	23.62865121	7.582423911	20.97566195	3.621444382	6.512002964	4.028781841	7.209894223	3.679407688
Aldoa	202.9267676	242.305302	153.4593888	551.609581	99.53266187	375.1215087	260.0461583	190.5619046	527.4562969	179.8216921	200.975118	115.2408676	239.9627624	229.7773583
Aldoart1	0.563157505	1.088401132	0.448711663	0.974790512	0.411504545	1.103136329	1.142620567	0.090244198	0.717993938	0.606034139	0.332981453	0.463512791	1.066501166	0.575072381
Alg1	27.0012093	39.50172159	31.40726547	17.43650294	12.48129079	28.39732546	5.531738615	41.05777531	18.7062116	1.767456016	40.20424494	26.7656897	62.20751543	28.84712144
Alg10b	9.735931019	8.056563035	4.570429878	9.481648952	5.664122128	0	2.170396577	5.515186871	10.67339312	0	6.233284138	1.212197255	5.28471788	3.746688371
Alg11	5.750060488	0.049991027	6.863010538	7.72331	3.708315819	6.931358452	0.070849841	5.782246095	6.727504846	4.63462288	4.955279183	4.598524962	0.440866316	3.446958829
Alg12	10.45184806	27.62398421	10.24960667	5.875870823	7.519768402	12.38910103	0.108750343	6.871283648	8.200316668	0.865200872	3.803031209	4.301252505	27.4065077	6.932876312
Alg13	41.5417067	51.55940416	27.08607898	39.72167636	58.71013384	32.91799625	97.56030527	77.7726335	88.13591456	89.501095	75.28066857	85.7423197	91.91128755	76.30471042
Alg14	37.96968803	81.26409508	41.99053606	32.23878599	37.67355766	20.23176272	12.23859634	55.55432829	51.26950122	218.9934329	41.29701839	105.5647834	63.32907364	22.26098868
Alg2	12.52056745	0	8.589707196	6.984031008	22.05685914	3.507215233	0.038374098	26.42846387	9.645326097	3.154749888	17.44539423	11.4415591	8.35745922	6.437798832
Alg3	45.98068399	38.83415239	46.84549763	23.86287174	24.65076828	42.57223721	90.24874286	40.93476821	21.71213669	135.2668198	41.47616973	58.0688824	40.44172422	30.08778698
Alg5	22.86059602	33.23359976	16.90035417	36.94131332	8.610543781	10.36153231	16.97525584	21.40094224	23.03633033	48.82179711	23.68944594	35.40059244	3.967297336	11.4983201
Alg6	3.043003676	0.079690256	1.921938395	8.564633401	2.765881417	0.193845921	9.298817897	5.589923849	5.36212814	0.99837994	2.523344996	2.748925567	3.279645205	0.063158238
Alg8	18.42259596	62.62793921	18.63599774	19.99270496	17.30169935	19.15587139	55.36484873	31.00233213	26.99743324	7.302393363	22.36616947	21.27085908	16.40525032	7.863058644
Alg9	13.97700977	0	9.61192716	17.16094485	2.978830742	0	71.69857682	8.199162923	14.84991351	1.119134317	11.19119737	3.338193089	4.464102074	4.318632115
Alkbh1	18.09331398	0	9.217016678	14.20451924	21.06683577	17.12058522	54.04266807	6.179040621	8.067480144	3.19194572	8.418208714	11.35201834	8.987517014	9.490465558
Alkbh2	19.5312541	29.82525694	33.28555757	15.02550333	35.67918282	34.29107047	13.09925967	27.82063389	16.13969473	93.41461429	26.30459678	26.34580588	26.71360104	32.68679016
Alkbh3	24.97070572	53.82413267	16.45543405	18.41570118	26.61495067	28.4410232	40.95055579	24.82118648	13.16536082	53.54171307	29.14061079	28.97425608	12.44453513	22.68709595
Alkbh4	13.76195195	0	15.05030783	14.40163356	11.83057551	9.514405942	2.395300908	23.24222725	6.593975854	1.996410184	10.96914382	4.858360861	30.66144158	18.59971407
Alkbh5	19.67875154	18.65799544	17.5746022	11.67515899	12.52946307	8.215463624	22.68772226	20.7771651	12.96035664	4.231275034	15.87699779	7.340657834	18.76688027	19.65115388
Alkbh6	11.37256356	56.19605083	11.69214391	20.81409836	20.55171272	31.61903901	20.59328725	6.466641388	22.86639743	90.80122924	10.48415888	23.14915308	16.21081773	8.116735893
Alkbh7	38.1903907	41.66888441	47.76115737	44.21274442	44.97485013	12.91200426	8.776792419	38.02649209	36.24218386	163.261708	47.86599477	63.83240369	55.39418464	59.73864196
Alkbh8	5.806007444	0	8.521764208	11.60726754	4.316934769	9.843340401	15.65516071	12.9765509	6.276830216	0.822112419	13.85226323	4.087042927	14.4675654	9.101299782
Allc	17.18745899	0	9.781852747	0	8.565612362	18.41111094	0	8.757707681	0	20.24336789	5.151512918	15.319749	18.49966519	12.13209588
Alms1	0.972258943	0	0.415004357	0.801390277	1.505453768	0.559258298	0	0.333860146	0.737842328	0.529369363	0.513279703	0.476326245	0.292262339	0.886454722
Alox12	11.62940018	17.50611891	11.54408642	8.136616491	9.824598787	6.104979949	6.192843025	5.757887586	8.538150584	13.09690226	10.85112076	11.4478826	10.97522765	12.62505946
Alox8	2.439166255	1.442322944	3.943281939	3.263416141	3.203013415	1.015600825	0.358619976	1.756076453	6.009273219	14.26562465	3.86682224	1.963938716	3.570446241	1.082944502
Aloxe3	0.409786951	0.097775988	1.08836446	0	0.931576247	11.05952847	0	0	0.193501912	0	0.40382857	1.405331333	0	0.77492023
Alpk3	0.163297108	3.935264762	0.433705291	0.104687818	0	0	0	0	0.308436397	0.048813866	0.160922737	0	0	1.729280302
Alpl	18.14235629	8.580892232	10.06391063	35.24588333	8.860235861	62.79879775	15.09676071	7.139334717	58.36297627	17.05229762	19.96062346	14.55422793	12.17744257	22.27834061
Alppl2	1822.913967	1398.576902	2861.66883	389.5728127	4676.14546	1192.481597	2325.784687	2816.997253	938.2671354	883.5202983	2801.213091	2884.233359	3173.889292	2253.285526
